id_bruvoll_2023;id_source;house_size;site_name;region;arch_culture;data_source;site_name_ill;neighbourhood_logic;mean_orien;site_name_ill_short;Settlement
233;233;88,51790279;vlkas_do_hulskeho_chotara;zitava_valley;lbk;muller_scheessel_et_al_2020;Vlkas 'Do hulského chotára';FALSE;12,14423077;Vlkas;Vlkas
234;234;88,40969001;vlkas_do_hulskeho_chotara;zitava_valley;lbk;muller_scheessel_et_al_2020;Vlkas 'Do hulského chotára';FALSE;27,39288703;Vlkas;Vlkas
235;235;48,64301407;vlkas_do_hulskeho_chotara;zitava_valley;lbk;muller_scheessel_et_al_2020;Vlkas 'Do hulského chotára';FALSE;23,18269235;Vlkas;Vlkas
236;236;88,84602017;vlkas_do_hulskeho_chotara;zitava_valley;lbk;muller_scheessel_et_al_2020;Vlkas 'Do hulského chotára';FALSE;24,26477274;Vlkas;Vlkas
237;237;86,42613286;vlkas_do_hulskeho_chotara;zitava_valley;lbk;muller_scheessel_et_al_2020;Vlkas 'Do hulského chotára';FALSE;16,06114544;Vlkas;Vlkas
238;238;116,271083;vlkas_do_hulskeho_chotara;zitava_valley;lbk;muller_scheessel_et_al_2020;Vlkas 'Do hulského chotára';FALSE;17,02049525;Vlkas;Vlkas
239;239;82,16902195;vlkas_do_hulskeho_chotara;zitava_valley;lbk;muller_scheessel_et_al_2020;Vlkas 'Do hulského chotára';FALSE;17,11266888;Vlkas;Vlkas
240;240;125,1967558;vlkas_do_hulskeho_chotara;zitava_valley;lbk;muller_scheessel_et_al_2020;Vlkas 'Do hulského chotára';FALSE;13,04027624;Vlkas;Vlkas
241;241;57,15155096;vlkas_do_hulskeho_chotara;zitava_valley;lbk;muller_scheessel_et_al_2020;Vlkas 'Do hulského chotára';FALSE;33,05676255;Vlkas;Vlkas
242;242;129,9717883;vlkas_do_hulskeho_chotara;zitava_valley;lbk;muller_scheessel_et_al_2020;Vlkas 'Do hulského chotára';FALSE;30,07656197;Vlkas;Vlkas
243;243;96,04200087;vlkas_do_hulskeho_chotara;zitava_valley;lbk;muller_scheessel_et_al_2020;Vlkas 'Do hulského chotára';FALSE;24,26725641;Vlkas;Vlkas
244;244;243,2404666;vlkas_do_hulskeho_chotara;zitava_valley;lbk;muller_scheessel_et_al_2020;Vlkas 'Do hulského chotára';FALSE;21,4185107;Vlkas;Vlkas
540;548;92,82422985;vlkas_do_hulskeho_chotara;zitava_valley;lbk;muller_scheessel_et_al_2020;Vlkas 'Do hulského chotára';FALSE;28,32717803;Vlkas;Vlkas
541;549;85,07800112;vlkas_do_hulskeho_chotara;zitava_valley;lbk;muller_scheessel_et_al_2020;Vlkas 'Do hulského chotára';FALSE;20,0684047;Vlkas;Vlkas
542;550;72,24760176;vlkas_do_hulskeho_chotara;zitava_valley;lbk;muller_scheessel_et_al_2020;Vlkas 'Do hulského chotára';FALSE;18,8100559;Vlkas;Vlkas
543;551;70,12424121;vlkas_do_hulskeho_chotara;zitava_valley;lbk;muller_scheessel_et_al_2020;Vlkas 'Do hulského chotára';FALSE;36,49964169;Vlkas;Vlkas
544;552;128,7057833;vlkas_do_hulskeho_chotara;zitava_valley;lbk;muller_scheessel_et_al_2020;Vlkas 'Do hulského chotára';FALSE;22,59621169;Vlkas;Vlkas
32;32;91,83789175;vrable_drakovo;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Drakovo';FALSE;17,96713198;Vráble 'Drakovo';Vrable Drakovo
548;556;67,96361776;vrable_drakovo;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Drakovo';FALSE;33,67694011;Vráble 'Drakovo';Vrable Drakovo
418;426;83,60972933;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;25,82395032;Vráble N;Vrable N
419;427;81,41939238;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;13,48979258;Vráble N;Vrable N
420;428;56,29762471;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;22,887072;Vráble N;Vrable N
421;429;42,82419328;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;18,09650101;Vráble N;Vrable N
422;430;101,212319;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;13,5084778;Vráble N;Vrable N
423;431;103,8463391;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;8,925991202;Vráble N;Vrable N
424;432;69,5843614;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;21,68063013;Vráble N;Vrable N
425;433;175,8763693;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;17,24677843;Vráble N;Vrable N
426;434;56,74894011;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;15,43238906;Vráble N;Vrable N
427;435;62,48697904;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;18,29455573;Vráble N;Vrable N
428;436;38,29630954;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;4,175124338;Vráble N;Vrable N
429;437;120,6353362;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;19,65383713;Vráble N;Vrable N
430;438;85,69273;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;17,86494031;Vráble N;Vrable N
431;439;84,98216026;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;15,90234712;Vráble N;Vrable N
432;440;53,4451872;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;11,65008297;Vráble N;Vrable N
433;441;44,36349204;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;12,37680633;Vráble N;Vrable N
434;442;70,13219195;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;23,45630223;Vráble N;Vrable N
435;443;70,10031458;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;18,33413511;Vráble N;Vrable N
436;444;44,02242069;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;8,032467763;Vráble N;Vrable N
437;445;61,90281787;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;19,8306549;Vráble N;Vrable N
438;446;50,07922256;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;12,26167224;Vráble N;Vrable N
439;447;71,25910322;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;9,381632002;Vráble N;Vrable N
440;448;83,60476744;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;3,544701134;Vráble N;Vrable N
441;449;79,21637739;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;359,5552481;Vráble N;Vrable N
442;450;90,23799253;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;9,7859091;Vráble N;Vrable N
443;451;186,2044232;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;13,57884651;Vráble N;Vrable N
444;452;148,2202279;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;9,350541886;Vráble N;Vrable N
445;453;36,35941517;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;15,78766536;Vráble N;Vrable N
446;454;39,81346054;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;10,37248785;Vráble N;Vrable N
447;455;70,03960752;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;7,181052779;Vráble N;Vrable N
448;456;56,83739252;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;356,7583888;Vráble N;Vrable N
449;457;53,97619494;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;3,177358974;Vráble N;Vrable N
450;458;70,05318052;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;25,52301222;Vráble N;Vrable N
451;459;72,6022565;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;10,78723469;Vráble N;Vrable N
452;460;63,10931554;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;13,96890291;Vráble N;Vrable N
453;461;42,08799752;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;16,55794072;Vráble N;Vrable N
454;462;88,78155157;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;16,1054388;Vráble N;Vrable N
455;463;110,379587;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;21,70579202;Vráble N;Vrable N
456;464;43,23744597;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;22,44948525;Vráble N;Vrable N
457;465;68,30815214;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;17,22199342;Vráble N;Vrable N
458;466;63,52955925;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;27,46414058;Vráble N;Vrable N
459;467;48,87745786;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;19,65467169;Vráble N;Vrable N
460;468;112,0336451;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;19,03010823;Vráble N;Vrable N
461;469;59,12163303;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;10,38549183;Vráble N;Vrable N
462;470;68,94818592;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;19,70465471;Vráble N;Vrable N
463;471;78,85139462;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;16,46694265;Vráble N;Vrable N
464;472;93,98781838;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;13,35275298;Vráble N;Vrable N
465;473;99,61909098;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;13,89965275;Vráble N;Vrable N
466;474;102,2456361;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;21,08063388;Vráble N;Vrable N
467;475;46,36325406;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;20,95393032;Vráble N;Vrable N
468;476;66,93057278;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;12,49961184;Vráble N;Vrable N
469;477;89,25196815;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;13,98735776;Vráble N;Vrable N
470;478;118,5586471;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;13,51943513;Vráble N;Vrable N
471;479;62,02634611;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;22,7976894;Vráble N;Vrable N
472;480;48,41788921;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;22,05469239;Vráble N;Vrable N
473;481;67,8924303;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;12,18512954;Vráble N;Vrable N
474;482;68,36147676;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;17,38448609;Vráble N;Vrable N
475;483;120,0890564;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;6,541361352;Vráble N;Vrable N
476;484;207,1712168;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;4,803223553;Vráble N;Vrable N
477;485;67,86315548;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;4,937890102;Vráble N;Vrable N
478;486;65,7417367;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;20,22301554;Vráble N;Vrable N
479;487;82,02730968;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;13,71097317;Vráble N;Vrable N
480;488;41,61867157;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;25,12094417;Vráble N;Vrable N
481;489;87,32039131;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;15,25426468;Vráble N;Vrable N
482;490;48,81060274;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;19,94808453;Vráble N;Vrable N
483;491;68,18115219;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;21,27229618;Vráble N;Vrable N
484;492;51,83131303;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;20,68179378;Vráble N;Vrable N
485;493;55,6489687;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;15,11582652;Vráble N;Vrable N
486;494;37,00298434;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;8,479383243;Vráble N;Vrable N
487;495;44,94834139;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;13,19897885;Vráble N;Vrable N
488;496;80,57782839;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;9,116387545;Vráble N;Vrable N
489;497;92,63189911;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;12,61375906;Vráble N;Vrable N
490;498;52,02451724;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;29,07172886;Vráble N;Vrable N
491;499;42,74081333;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;12,14810679;Vráble N;Vrable N
492;500;60,76579146;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;15,70301532;Vráble N;Vrable N
493;501;91,93674382;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;20,34735396;Vráble N;Vrable N
494;502;60,73992249;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;14,54147597;Vráble N;Vrable N
495;503;75,5797818;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;8,431798559;Vráble N;Vrable N
496;504;42,07827886;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;9,827161142;Vráble N;Vrable N
497;505;40,24473144;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;3,661816154;Vráble N;Vrable N
498;506;50,99674786;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;15,43177781;Vráble N;Vrable N
499;507;79,24772266;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;9,510153192;Vráble N;Vrable N
500;508;60,38680264;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;10,33168105;Vráble N;Vrable N
501;509;44,38113583;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;22,24398143;Vráble N;Vrable N
502;510;88,09298633;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;19,44465317;Vráble N;Vrable N
503;511;91,02732971;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;17,93134615;Vráble N;Vrable N
504;512;55,74969406;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;14,3575157;Vráble N;Vrable N
505;513;44,14235009;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;14,16462791;Vráble N;Vrable N
506;514;48,62723196;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;21,0007261;Vráble N;Vrable N
507;515;76,32026026;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;16,17982588;Vráble N;Vrable N
508;516;114,4506961;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;17,89922592;Vráble N;Vrable N
509;517;61,67422027;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;15,37227364;Vráble N;Vrable N
510;518;50,81277839;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;16,59465737;Vráble N;Vrable N
511;519;51,42303138;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;21,0502596;Vráble N;Vrable N
512;520;51,37397563;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;22,24385299;Vráble N;Vrable N
513;521;64,60131079;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;21,08236037;Vráble N;Vrable N
514;522;60,70043615;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;17,0593201;Vráble N;Vrable N
515;523;44,90682614;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;30,94541648;Vráble N;Vrable N
516;524;39,91958313;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;15,58557618;Vráble N;Vrable N
517;525;41,41914293;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;20,40886304;Vráble N;Vrable N
518;526;81,1112619;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;5,589065716;Vráble N;Vrable N
519;527;34,51515492;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;9,537333563;Vráble N;Vrable N
520;528;64,68435882;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;7,334565281;Vráble N;Vrable N
521;529;66,47672664;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;20,70547254;Vráble N;Vrable N
522;530;93,7349645;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;1,286528355;Vráble N;Vrable N
523;531;102,3032009;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;11,91523182;Vráble N;Vrable N
524;532;51,60412689;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;12,43438093;Vráble N;Vrable N
525;533;67,28869817;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;16,18011121;Vráble N;Vrable N
526;534;113,4597111;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;20,72484148;Vráble N;Vrable N
527;535;152,1240242;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;12,93818007;Vráble N;Vrable N
528;536;87,49552552;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;20,9366301;Vráble N;Vrable N
529;537;50,11279867;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;14,73253895;Vráble N;Vrable N
530;538;48,72276688;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;19,73659464;Vráble N;Vrable N
571;579;81,5303647;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;15,61490284;Vráble N;Vrable N
572;580;96,03445238;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;20,78079611;Vráble N;Vrable N
573;581;57,47894107;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;13,70788305;Vráble N;Vrable N
574;582;64,74090981;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;12,95900978;Vráble N;Vrable N
575;583;51,18656993;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;15,94857258;Vráble N;Vrable N
576;584;81,34979349;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;12,30424453;Vráble N;Vrable N
577;585;64,26350727;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;23,85352871;Vráble N;Vrable N
578;586;73,48507907;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;8,580848261;Vráble N;Vrable N
579;587;63,16778311;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;15,39638523;Vráble N;Vrable N
580;588;90,09001538;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;14,59902729;Vráble N;Vrable N
581;589;91,50675331;vrable_velke_lehemby_n;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' North;TRUE;18,50696713;Vráble N;Vrable N
245;253;122,2877884;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;20,89060746;Vráble SE;Vrable SE
246;254;156,1970545;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;9,758993068;Vráble SE;Vrable SE
338;346;56,90759897;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;1,810250807;Vráble SE;Vrable SE
339;347;32,28741808;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;23,78457789;Vráble SE;Vrable SE
340;348;89,67605165;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;18,12788308;Vráble SE;Vrable SE
341;349;36,80970654;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;22,70892544;Vráble SE;Vrable SE
342;350;146,563068;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;21,31913252;Vráble SE;Vrable SE
343;351;156,8152433;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;16,76324382;Vráble SE;Vrable SE
344;352;78,42971929;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;5,441176148;Vráble SE;Vrable SE
